Id,y
10000,-66.13844280565824
10001,452.2424002913788
10002,-461.3960979079387
10003,39.64005787525973
10004,-126.67512252737596
10005,-342.60690009084954
10006,-396.5069331228006
10007,334.49538140511027
10008,-99.3192073839992
10009,305.2445123588514
10010,69.0955387615707
10011,410.406539720182
10012,55.020506703229586
10013,-17.120011707912056
10014,-596.6028990021147
10015,443.42244449195994
10016,145.66518675259533
10017,-57.18609084338916
10018,132.9978435656331
10019,-109.04373038191837
10020,154.1127655892577
10021,611.7933316050259
10022,588.3176721483161
10023,-130.86784877613658
10024,-60.850534782869104
10025,-373.2612457450244
10026,72.0235695363235
10027,138.21774977831467
10028,419.5894153824934
10029,196.8589519758399
10030,269.58709191468023
10031,638.8422226769364
10032,127.41670402604144
10033,1.1916949824643055
10034,22.594072657109752
10035,343.1343400260359
10036,308.06503747912507
10037,344.91969306595155
10038,-168.35188740400469
10039,-20.258957638084745
10040,-550.7006978779524
10041,-429.6661980367708
10042,262.05942710720393
10043,390.17822383667703
10044,-96.21566213031024
10045,-210.16046090132485
10046,278.84813419049186
10047,-427.58352149711965
10048,-173.44505027009325
10049,463.90973176542775
10050,-630.9774392791719
10051,-353.8651303057645
10052,143.0595685029307
10053,69.11531196613149
10054,275.6783256781128
10055,-263.37084879868297
10056,167.81408673274808
10057,105.11916903380494
10058,230.05563987746507
10059,21.292763984975004
10060,-5.093886797796056
10061,-201.3304106511743
10062,559.9135545504712
10063,55.42357962744686
10064,668.9902351398852
10065,-493.5909006538402
10066,-279.8186514606145
10067,-54.15779771038081
10068,379.0544485153649
10069,314.64236329909846
10070,169.0001735907131
10071,-271.7333051076913
10072,781.6985239040833
10073,44.45972775762601
10074,56.852899327436376
10075,-161.28149185847442
10076,-220.4887341294855
10077,222.60273002098478
10078,353.2228269996168
10079,12.747013006017898
10080,-460.86073843506324
10081,303.4478578653888
10082,-231.06194483004754
10083,358.66486856198173
10084,-430.21833679011
10085,-115.88281603211216
10086,-88.99498796229229
10087,-488.3270461052784
10088,-140.2890105644922
10089,57.116980144247236
10090,-190.89545464479747
10091,-7.383326195319668
10092,190.40390015684753
10093,347.57165113406535
10094,871.7479088044058
10095,-147.16828416116425
10096,443.56144330025745
10097,-30.913820456129425
10098,185.53225286189164
10099,-120.51761908765582
10100,43.53737661927898
10101,57.7485368322988
10102,-197.33174197756762
10103,-70.82135706111606
10104,-343.03918648842904
10105,-29.16052114538016
10106,49.49147307729431
10107,-16.28848032947152
10108,34.486424598519356
10109,-68.26105396831142
10110,25.663700667116355
10111,-618.1467406193882
10112,-185.76581305618885
10113,323.68813652930373
10114,-35.05574158753592
10115,-733.4418149696272
10116,-239.29011283674458
10117,-382.0797598920973
10118,75.33111208489649
10119,36.4418615153325
10120,-28.791266622143787
10121,-480.8117104182468
10122,409.83886657673446
10123,-765.9115018794815
10124,178.26719954856927
10125,-8.894478263318017
10126,134.962339893093
10127,-477.5804935712913
10128,-248.9885338243159
10129,-361.5995588419713
10130,-18.643634342125907
10131,7.224857355642252
10132,-109.30756212276202
10133,-63.14316826427178
10134,590.9008744682648
10135,259.97799907375776
10136,-280.0730779375707
10137,93.18827859204362
10138,-428.1648198795569
10139,84.52291839774645
10140,-312.02251279246315
10141,11.40403855307618
10142,-298.11328820066285
10143,-332.2907095762121
10144,655.7332627410708
10145,-476.87664829564557
10146,361.153843440093
10147,-149.896028915103
10148,299.21619427358957
10149,-192.20771299349138
10150,151.90442721875272
10151,-64.95041683023291
10152,351.75192104011956
10153,-370.5978464165288
10154,349.4080614364052
10155,273.43922496128334
10156,783.7658138584329
10157,-125.13273165747233
10158,-154.86998591410017
10159,-507.394180039895
10160,201.93463126524384
10161,-415.0820072156877
10162,-348.2385644995574
10163,-201.83215013399519
10164,-655.8843900559065
10165,179.34090599599978
10166,124.54562726998073
10167,-209.0193232877519
10168,213.58308363147714
10169,-82.49374174420555
10170,-96.82647898448114
10171,124.2260362954699
10172,50.46907037913525
10173,539.0196012180932
10174,627.8162177831816
10175,217.62800180887888
10176,-492.1188042014892
10177,-131.05511171451602
10178,362.46431738540525
10179,-13.877634425898558
10180,-30.45056046615053
10181,-107.02318251631446
10182,-333.9653774413308
10183,299.53135557284486
10184,-103.56780653917737
10185,180.22869530022518
10186,121.80073006160835
10187,86.40411278618522
10188,386.59412121168305
10189,-613.6145198005472
10190,-269.690733574102
10191,259.2965389573579
10192,-43.55091021036463
10193,-158.11287252499835
10194,-145.22382264871635
10195,448.044092940762
10196,472.8559003879792
10197,121.84187030868299
10198,-1.2660863143399312
10199,410.0133478727079
10200,91.08052777824739
10201,149.7457124594715
10202,23.823015391792435
10203,273.87820568446074
10204,-156.3026237555599
10205,42.94101882904111
10206,617.3229231671124
10207,39.24903032487797
10208,-91.38391742000566
10209,232.20458856639468
10210,150.91109970263207
10211,-86.92465896461728
10212,-101.5440920223847
10213,162.36211452320936
10214,356.0107424149541
10215,29.710724917159407
10216,-378.8054341914466
10217,-166.97840690525007
10218,257.42946386611703
10219,-124.69802980171707
10220,47.27617895894724
10221,-67.04280137838438
10222,283.79879171263116
10223,834.2581564201221
10224,-77.86649836535474
10225,-293.4150263094505
10226,285.1360154555036
10227,377.77247778851967
10228,-473.1148648674637
10229,-538.1402565779536
10230,-372.9925969147241
10231,-83.77953016628497
10232,157.94158586354524
10233,167.71820790065485
10234,-105.757786705757
10235,561.6177540507899
10236,-149.05252759838476
10237,196.5734252982792
10238,-33.4014734758109
10239,5.882754029021041
10240,-121.42476308899026
10241,53.5260748819644
10242,531.883469698266
10243,-157.65149148328817
10244,-184.6996928157019
10245,643.30977815588
10246,17.884231948239496
10247,-92.55024645604077
10248,486.16937919330314
10249,-220.9526022433273
10250,490.5213338397885
10251,-43.9029171242049
10252,140.20630756823232
10253,207.97603791615003
10254,16.67763759367508
10255,-396.62570056367684
10256,-167.96684836475123
10257,-76.32645313739961
10258,-292.26378984716
10259,-59.311080487369345
10260,247.43471062536742
10261,205.74608757254833
10262,17.287296380599695
10263,-181.88623568775841
10264,297.8344707757704
10265,-566.8542620460727
10266,311.2512893260468
10267,-10.222178254712551
10268,161.4047867655624
10269,272.0219057175704
10270,54.95489616107989
10271,-15.120537809210601
10272,286.37181993577207
10273,383.75160595219586
10274,-149.0566129757913
10275,172.515048341218
10276,-411.80748500691254
10277,213.50464368736866
10278,134.22204178364464
10279,-99.15614667962346
10280,-162.29119660569842
10281,-39.504257956840945
10282,-295.757707426909
10283,141.1206727203544
10284,162.8991275108709
10285,-55.36756648242853
10286,-146.50633101505912
10287,16.508770510707365
