Id,y
10000,-66.00242349023105
10001,451.40650440115405
10002,-461.6764170602985
10003,40.50120875372447
10004,-126.74472245403855
10005,-342.534551819252
10006,-396.5555421135885
10007,335.5412790790883
10008,-99.51242087062474
10009,304.8125398062757
10010,68.89453048978591
10011,412.3691954559094
10012,54.94237102476758
10013,-17.00555075478002
10014,-597.8499575722611
10015,443.5022887864145
10016,144.7744869780437
10017,-57.4111636725373
10018,134.3878275774625
10019,-108.98377598910884
10020,153.82482842506806
10021,611.7359836022034
10022,588.3896503384234
10023,-131.0167999580197
10024,-61.135621141228334
10025,-374.24849531697294
10026,74.15799307965464
10027,137.43837873610377
10028,420.08661179679075
10029,196.76562571344493
10030,268.44284980053385
10031,638.4749102511101
10032,127.37873138691808
10033,1.3491187583999404
10034,22.71045317740684
10035,342.2395345225652
10036,307.7039669741724
10037,348.1382087009414
10038,-168.6528613073546
10039,-20.221130904618263
10040,-551.749927573111
10041,-429.9718040667417
10042,261.8919587067439
10043,389.8204261292213
10044,-96.16562227356607
10045,-210.710801256327
10046,278.881868784013
10047,-427.4533010310487
10048,-172.9032529175694
10049,467.2643783557849
10050,-631.5587355874399
10051,-355.53165933817763
10052,143.17327553860466
10053,69.19920259894135
10054,275.58827397672724
10055,-263.18861220410406
10056,167.49830723241226
10057,104.5778958901418
10058,230.070086610077
10059,20.988026644576518
10060,-4.822581262502387
10061,-201.9229408106374
10062,560.0639265657703
10063,55.288476252448376
10064,671.3015746918348
10065,-493.748738285229
10066,-279.3530367325924
10067,-53.71252761314611
10068,379.6981955009764
10069,315.07141085798355
10070,169.13001732614245
10071,-271.5993032690107
10072,783.8022226750336
10073,44.57731151554844
10074,57.40678005457895
10075,-161.07827414306809
10076,-220.66957847885752
10077,223.24129442929217
10078,352.6655955437565
10079,13.163291366266579
10080,-461.9941469857303
10081,305.3721466914244
10082,-230.59656173861063
10083,359.0744432425442
10084,-430.26056337592127
10085,-115.54882205546419
10086,-88.96006387867413
10087,-488.2901898080422
10088,-139.35033854713635
10089,57.33880810852546
10090,-190.33624272166534
10091,-6.508092914823404
10092,189.29107774701703
10093,346.60367818565584
10094,871.6273206485916
10095,-147.01353738653935
10096,443.4899377794314
10097,-30.498432974438607
10098,185.46345753445863
10099,-119.91717151732783
10100,43.57523800180888
10101,58.318571552243576
10102,-197.15246829839919
10103,-70.47160678841303
10104,-342.84605328866786
10105,-29.233589873716742
10106,49.52292929610438
10107,-16.24614413791162
10108,33.77506926160745
10109,-68.88307748324155
10110,25.863399493696267
10111,-617.3142842716962
10112,-185.90441301195068
10113,323.7831061093878
10114,-35.66219572212675
10115,-733.5297711613844
10116,-240.73856264735994
10117,-381.97314662424924
10118,75.31994462169543
10119,36.61032645911759
10120,-28.756270225024224
10121,-481.1606279685904
10122,408.8502304229903
10123,-765.0217471991641
10124,178.07269651637117
10125,-7.649879385671819
10126,134.79684623375832
10127,-477.45851421286966
10128,-248.70625301323656
10129,-361.88465722386405
10130,-18.755611748554248
